Date,Time,Seconds,Delta,,
30/11/2021,8:59:30 AM,696.108,0.895,,
30/11/2021,8:59:31 AM,697.061,0.953,,
30/11/2021,8:59:32 AM,698.117,1.056,,
30/11/2021,8:59:33 AM,699.223,1.106,,
30/11/2021,8:59:34 AM,700.333,1.11,,
30/11/2021,8:59:35 AM,701.444,1.111,,
30/11/2021,8:59:36 AM,702.587,1.143,,
30/11/2021,8:59:37 AM,703.633,1.046,,
30/11/2021,8:59:38 AM,704.619,0.986,,
30/11/2021,8:59:39 AM,705.558,0.939,,
30/11/2021,8:59:40 AM,706.47,0.912,,
30/11/2021,8:59:41 AM,707.415,0.945,,
30/11/2021,8:59:42 AM,708.37,0.955,,
30/11/2021,8:59:43 AM,709.339,0.969,,
30/11/2021,8:59:44 AM,710.296,0.957,,
30/11/2021,8:59:45 AM,711.262,0.966,,
30/11/2021,8:59:46 AM,712.239,0.977,,
30/11/2021,8:59:47 AM,713.246,1.007,,
30/11/2021,8:59:48 AM,714.285,1.039,,
30/11/2021,8:59:49 AM,715.284,0.999,,
30/11/2021,8:59:50 AM,716.308,1.024,,
30/11/2021,8:59:51 AM,717.323,1.015,,
30/11/2021,8:59:52 AM,718.331,1.008,,
30/11/2021,8:59:53 AM,719.29,0.959,,
30/11/2021,8:59:54 AM,720.277,0.987,,
30/11/2021,8:59:55 AM,721.24,0.963,,
30/11/2021,8:59:56 AM,722.162,0.922,,
30/11/2021,8:59:57 AM,723.139,0.977,,
30/11/2021,8:59:58 AM,724.174,1.035,,
30/11/2021,8:59:59 AM,725.143,0.969,,
30/11/2021,9:00:00 AM,726.117,0.974,,
30/11/2021,9:00:01 AM,727.087,0.97,,
30/11/2021,9:00:02 AM,728.084,0.997,,
30/11/2021,9:00:03 AM,729.097,1.013,,
30/11/2021,9:00:04 AM,730.169,1.072,,
30/11/2021,9:00:05 AM,731.272,1.103,,
30/11/2021,9:00:06 AM,732.372,1.1,,
30/11/2021,9:00:07 AM,733.531,1.159,,
30/11/2021,9:00:08 AM,734.653,1.122,,
30/11/2021,9:00:09 AM,735.613,0.96,,
30/11/2021,9:00:10 AM,736.563,0.95,,
30/11/2021,9:00:11 AM,737.503,0.94,,
30/11/2021,9:00:12 AM,738.42,0.917,,
30/11/2021,9:00:13 AM,739.381,0.961,,
30/11/2021,9:00:14 AM,740.336,0.955,,
30/11/2021,9:00:15 AM,741.348,1.012,,
30/11/2021,9:00:16 AM,742.502,1.154,,
30/11/2021,9:00:17 AM,743.633,1.131,,
30/11/2021,9:00:18 AM,744.725,1.092,,
30/11/2021,9:00:19 AM,745.813,1.088,,
30/11/2021,9:00:20 AM,746.823,1.01,,
30/11/2021,9:00:21 AM,747.781,0.958,,
30/11/2021,9:00:22 AM,748.736,0.955,,
30/11/2021,9:00:23 AM,749.656,0.92,,
30/11/2021,9:00:24 AM,750.621,0.965,,
30/11/2021,9:00:25 AM,751.58,0.959,,
30/11/2021,9:00:26 AM,752.537,0.957,,
30/11/2021,9:00:27 AM,753.532,0.995,,
30/11/2021,9:00:28 AM,754.56,1.028,,
30/11/2021,9:00:29 AM,755.622,1.062,,
30/11/2021,9:00:30 AM,756.62,0.998,,
30/11/2021,9:00:31 AM,757.64,1.02,,
30/11/2021,9:00:32 AM,758.717,1.077,,
30/11/2021,9:00:33 AM,759.758,1.041,,
30/11/2021,9:00:34 AM,760.739,0.981,,
30/11/2021,9:00:35 AM,761.699,0.96,,
30/11/2021,9:00:36 AM,762.658,0.959,,
30/11/2021,9:00:37 AM,763.552,0.894,,
30/11/2021,9:00:38 AM,764.485,0.933,,
30/11/2021,9:00:39 AM,765.436,0.951,,
30/11/2021,9:00:40 AM,766.354,0.918,,
30/11/2021,9:00:41 AM,767.301,0.947,,
30/11/2021,9:00:42 AM,768.306,1.005,,
30/11/2021,9:00:43 AM,769.31,1.004,,
30/11/2021,9:00:44 AM,770.349,1.039,,
30/11/2021,9:00:45 AM,771.405,1.056,,
30/11/2021,9:00:46 AM,772.427,1.022,,
30/11/2021,9:00:47 AM,773.385,0.958,,
30/11/2021,9:00:48 AM,774.312,0.927,,
30/11/2021,9:00:49 AM,775.194,0.882,,
30/11/2021,9:00:50 AM,776.111,0.917,,
30/11/2021,9:00:51 AM,777.033,0.922,,
30/11/2021,9:00:51 AM,777.938,0.905,,
30/11/2021,9:00:52 AM,778.895,0.957,,
30/11/2021,9:00:53 AM,779.919,1.024,,
30/11/2021,9:00:54 AM,780.955,1.036,,
30/11/2021,9:00:56 AM,782.101,1.146,,
30/11/2021,9:00:57 AM,783.165,1.064,,
30/11/2021,9:00:58 AM,784.166,1.001,,
30/11/2021,9:00:59 AM,785.122,0.956,,
30/11/2021,9:01:00 AM,786.042,0.92,,
30/11/2021,9:01:00 AM,786.93,0.888,,
30/11/2021,9:01:01 AM,787.801,0.871,,
30/11/2021,9:01:02 AM,788.719,0.918,,
30/11/2021,9:01:03 AM,789.709,0.99,,
30/11/2021,9:01:04 AM,790.64,0.931,,
30/11/2021,9:01:05 AM,791.718,1.078,,
30/11/2021,9:01:06 AM,792.78,1.062,,
30/11/2021,9:01:07 AM,793.793,1.013,,
30/11/2021,9:01:08 AM,794.777,0.984,,
30/11/2021,9:01:09 AM,795.727,0.95,,
30/11/2021,9:01:10 AM,796.611,0.884,,
30/11/2021,9:01:11 AM,797.544,0.933,,
30/11/2021,9:01:12 AM,798.523,0.979,,
30/11/2021,9:01:13 AM,799.48,0.957,,
30/11/2021,9:01:14 AM,800.404,0.924,,
30/11/2021,9:01:15 AM,801.29,0.886,,
30/11/2021,9:01:16 AM,802.157,0.867,,
30/11/2021,9:01:17 AM,803.04,0.883,,
30/11/2021,9:01:17 AM,803.938,0.898,,
30/11/2021,9:01:18 AM,804.813,0.875,,
30/11/2021,9:01:19 AM,805.728,0.915,,
30/11/2021,9:01:20 AM,806.682,0.954,,
30/11/2021,9:01:21 AM,807.682,1,,
30/11/2021,9:01:22 AM,808.653,0.971,,
30/11/2021,9:01:23 AM,809.605,0.952,,
30/11/2021,9:01:24 AM,810.539,0.934,,
30/11/2021,9:01:25 AM,811.435,0.896,,
30/11/2021,9:01:26 AM,812.345,0.91,,
30/11/2021,9:01:27 AM,813.265,0.92,,
30/11/2021,9:01:28 AM,814.198,0.933,,
30/11/2021,9:01:29 AM,815.094,0.896,,
30/11/2021,9:01:30 AM,816.016,0.922,,
30/11/2021,9:01:30 AM,816.961,0.945,,
30/11/2021,9:01:31 AM,817.877,0.916,,
30/11/2021,9:01:32 AM,818.787,0.91,,
30/11/2021,9:01:33 AM,819.712,0.925,,
30/11/2021,9:01:34 AM,820.621,0.909,,
30/11/2021,9:01:35 AM,821.55,0.929,,
30/11/2021,9:01:36 AM,822.492,0.942,,
30/11/2021,9:01:37 AM,823.414,0.922,,
30/11/2021,9:01:38 AM,824.333,0.919,,
30/11/2021,9:01:39 AM,825.242,0.909,,
30/11/2021,9:01:40 AM,826.1,0.858,,
30/11/2021,9:01:40 AM,826.979,0.879,,
30/11/2021,9:01:41 AM,827.873,0.894,,
30/11/2021,9:01:42 AM,828.791,0.918,,
30/11/2021,9:01:43 AM,829.706,0.915,,
30/11/2021,9:01:44 AM,830.616,0.91,,
30/11/2021,9:01:45 AM,831.503,0.887,,
30/11/2021,9:01:46 AM,832.378,0.875,,
30/11/2021,9:01:47 AM,833.272,0.894,,
30/11/2021,9:01:48 AM,834.186,0.914,,
30/11/2021,9:01:49 AM,835.088,0.902,,
30/11/2021,9:01:49 AM,835.947,0.859,,
30/11/2021,9:01:50 AM,836.856,0.909,,
30/11/2021,9:01:51 AM,837.804,0.948,,
30/11/2021,9:01:52 AM,838.676,0.872,,
30/11/2021,9:01:53 AM,839.584,0.908,,
30/11/2021,9:01:54 AM,840.504,0.92,,
30/11/2021,9:01:55 AM,841.391,0.887,,
30/11/2021,9:01:56 AM,842.23,0.839,,
30/11/2021,9:01:57 AM,843.076,0.846,,
30/11/2021,9:01:57 AM,843.908,0.832,,
30/11/2021,9:01:58 AM,844.714,0.806,,
30/11/2021,9:01:59 AM,845.493,0.779,,
30/11/2021,9:02:00 AM,846.274,0.781,,
30/11/2021,9:02:01 AM,847.055,0.781,,
30/11/2021,9:02:01 AM,847.826,0.771,,
30/11/2021,9:02:02 AM,848.58,0.754,,
30/11/2021,9:02:03 AM,849.353,0.773,,
30/11/2021,9:02:04 AM,850.134,0.781,,
30/11/2021,9:02:04 AM,850.912,0.778,,
30/11/2021,9:02:05 AM,851.68,0.768,,
30/11/2021,9:02:06 AM,852.477,0.797,,
30/11/2021,9:02:07 AM,853.307,0.83,,
30/11/2021,9:02:08 AM,854.128,0.821,,
30/11/2021,9:02:08 AM,854.971,0.843,,
30/11/2021,9:02:09 AM,855.85,0.879,,
30/11/2021,9:02:10 AM,856.726,0.876,,
30/11/2021,9:02:11 AM,857.645,0.919,,
30/11/2021,9:02:12 AM,858.536,0.891,,
30/11/2021,9:02:13 AM,859.416,0.88,,
30/11/2021,9:02:14 AM,860.297,0.881,,
30/11/2021,9:02:15 AM,861.242,0.945,,
30/11/2021,9:02:16 AM,862.18,0.938,,
30/11/2021,9:02:17 AM,863.109,0.929,,
30/11/2021,9:02:18 AM,864.099,0.99,,
30/11/2021,9:02:19 AM,865.125,1.026,,
30/11/2021,9:02:20 AM,866.116,0.991,,
30/11/2021,9:02:21 AM,867.183,1.067,,
30/11/2021,9:02:22 AM,868.229,1.046,,
30/11/2021,9:02:23 AM,869.257,1.028,,
30/11/2021,9:02:24 AM,870.335,1.078,,
30/11/2021,9:02:25 AM,871.295,0.96,,
30/11/2021,9:02:26 AM,872.221,0.926,,
30/11/2021,9:02:27 AM,873.186,0.965,,
30/11/2021,9:02:28 AM,874.114,0.928,,
30/11/2021,9:02:29 AM,875.058,0.944,,
30/11/2021,9:02:30 AM,876.054,0.996,,
30/11/2021,9:02:31 AM,877.026,0.972,,
30/11/2021,9:02:31 AM,877.96,0.934,,
30/11/2021,9:02:32 AM,878.927,0.967,,
30/11/2021,9:02:34 AM,880.052,1.125,,
30/11/2021,9:02:35 AM,881.198,1.146,,
30/11/2021,9:02:36 AM,882.545,1.258,,
30/11/2021,9:02:37 AM,883.865,1.32,,
30/11/2021,9:02:39 AM,885.079,1.214,,
30/11/2021,9:02:40 AM,886.323,1.244,,
30/11/2021,9:02:41 AM,887.489,1.166,,
30/11/2021,9:02:42 AM,888.598,1.109,,
30/11/2021,9:02:43 AM,889.691,1.093,,
30/11/2021,9:02:44 AM,890.733,1.042,,
30/11/2021,9:02:45 AM,891.763,1.03,,
30/11/2021,9:02:46 AM,892.817,1.054,,
30/11/2021,9:02:47 AM,893.904,1.087,,
30/11/2021,9:02:49 AM,895.146,1.242,,
30/11/2021,9:02:50 AM,896.381,1.235,,
30/11/2021,9:02:51 AM,897.545,1.164,,
30/11/2021,9:02:52 AM,898.722,1.177,,
30/11/2021,9:02:53 AM,899.852,1.13,,
30/11/2021,9:02:54 AM,900.965,1.113,,
30/11/2021,9:02:56 AM,902.111,1.146,,
30/11/2021,9:02:57 AM,903.233,1.122,,
30/11/2021,9:02:58 AM,904.325,1.092,,
30/11/2021,9:02:59 AM,905.39,1.065,,
30/11/2021,9:03:00 AM,906.493,1.103,,
30/11/2021,9:03:01 AM,907.623,1.13,,
30/11/2021,9:03:02 AM,908.723,1.1,,
30/11/2021,9:03:03 AM,909.843,1.12,,
30/11/2021,9:03:05 AM,911.009,1.166,,
30/11/2021,9:03:06 AM,912.187,1.178,,
30/11/2021,9:03:07 AM,913.331,1.144,,
30/11/2021,9:03:08 AM,914.506,1.175,,
30/11/2021,9:03:09 AM,915.694,1.188,,
30/11/2021,9:03:10 AM,916.823,1.129,,
30/11/2021,9:03:11 AM,917.916,1.093,,
30/11/2021,9:03:12 AM,918.96,1.044,,
30/11/2021,9:03:14 AM,920,1.04,,
30/11/2021,9:03:14 AM,920.94,0.94,,
30/11/2021,9:03:15 AM,921.918,0.978,,
30/11/2021,9:03:16 AM,922.981,1.063,,
30/11/2021,9:03:18 AM,924.125,1.144,,
30/11/2021,9:03:19 AM,925.242,1.117,,
30/11/2021,9:03:20 AM,926.454,1.212,,
30/11/2021,9:03:21 AM,927.639,1.185,,
30/11/2021,9:03:22 AM,928.853,1.214,,
30/11/2021,9:03:24 AM,930.076,1.223,,
30/11/2021,9:03:25 AM,931.211,1.135,,
30/11/2021,9:03:26 AM,932.408,1.197,,
30/11/2021,9:03:27 AM,933.556,1.148,,
30/11/2021,9:03:28 AM,934.676,1.12,,
30/11/2021,9:03:29 AM,935.816,1.14,,
30/11/2021,9:03:30 AM,936.932,1.116,,
30/11/2021,9:03:32 AM,938.009,1.077,,
30/11/2021,9:03:33 AM,939.063,1.054,,
30/11/2021,9:03:34 AM,940.015,0.952,,
30/11/2021,9:03:35 AM,941,0.985,,
30/11/2021,9:03:36 AM,942.033,1.033,,
30/11/2021,9:03:37 AM,943.002,0.969,,
30/11/2021,9:03:37 AM,943.968,0.966,,
30/11/2021,9:03:38 AM,944.938,0.97,,
30/11/2021,9:03:39 AM,945.875,0.937,,
30/11/2021,9:03:40 AM,946.817,0.942,,
30/11/2021,9:03:41 AM,947.851,1.034,,
30/11/2021,9:03:42 AM,948.855,1.004,,
30/11/2021,9:03:43 AM,949.828,0.973,,
30/11/2021,9:03:44 AM,950.836,1.008,,
30/11/2021,9:03:45 AM,951.902,1.066,,
30/11/2021,9:03:46 AM,952.952,1.05,,
30/11/2021,9:03:47 AM,953.958,1.006,,
30/11/2021,9:03:48 AM,954.971,1.013,,
30/11/2021,9:03:50 AM,956.025,1.054,,
30/11/2021,9:03:51 AM,957.076,1.051,,
30/11/2021,9:03:52 AM,958.111,1.035,,
30/11/2021,9:03:53 AM,959.172,1.061,,
30/11/2021,9:03:54 AM,960.243,1.071,,
30/11/2021,9:03:55 AM,961.255,1.012,,
30/11/2021,9:03:56 AM,962.264,1.009,,
30/11/2021,9:03:57 AM,963.232,0.968,,
30/11/2021,9:03:58 AM,964.169,0.937,,
30/11/2021,9:03:59 AM,965.149,0.98,,
30/11/2021,9:04:00 AM,966.154,1.005,,
30/11/2021,9:04:01 AM,967.281,1.127,,
30/11/2021,9:04:02 AM,968.377,1.096,,
30/11/2021,9:04:03 AM,969.428,1.051,,
30/11/2021,9:04:04 AM,970.494,1.066,,
30/11/2021,9:04:05 AM,971.51,1.016,,
30/11/2021,9:04:06 AM,972.496,0.986,,
30/11/2021,9:04:07 AM,973.494,0.998,,
30/11/2021,9:04:08 AM,974.502,1.008,,
30/11/2021,9:04:09 AM,975.513,1.011,,
30/11/2021,9:04:10 AM,976.654,1.141,,
30/11/2021,9:04:11 AM,977.759,1.105,,
30/11/2021,9:04:12 AM,978.928,1.169,,
30/11/2021,9:04:14 AM,980.172,1.244,,
30/11/2021,9:04:15 AM,981.373,1.201,,
30/11/2021,9:04:16 AM,982.533,1.16,,
30/11/2021,9:04:17 AM,983.717,1.184,,
30/11/2021,9:04:18 AM,984.866,1.149,,
30/11/2021,9:04:20 AM,986.055,1.189,,
30/11/2021,9:04:21 AM,987.22,1.165,,
30/11/2021,9:04:22 AM,988.414,1.194,,
30/11/2021,9:04:23 AM,989.638,1.224,,
30/11/2021,9:04:24 AM,990.818,1.18,,
30/11/2021,9:04:26 AM,992.024,1.206,,
30/11/2021,9:04:27 AM,993.274,1.25,,
30/11/2021,9:04:28 AM,994.488,1.214,,
30/11/2021,9:04:29 AM,995.736,1.248,,
30/11/2021,9:04:31 AM,997.002,1.266,,
30/11/2021,9:04:32 AM,998.186,1.184,,
30/11/2021,9:04:33 AM,999.432,1.246,,
30/11/2021,9:04:34 AM,1000.63,1.198,,
30/11/2021,9:04:35 AM,1001.848,1.218,,
30/11/2021,9:04:37 AM,1003.088,1.24,,
30/11/2021,9:04:38 AM,1004.293,1.205,,
30/11/2021,9:04:40 AM,1006.753,1.19,,
30/11/2021,9:04:41 AM,1007.954,1.201,,
30/11/2021,9:04:43 AM,1009.158,1.204,,
30/11/2021,9:04:44 AM,1010.323,1.165,,
30/11/2021,9:04:45 AM,1011.504,1.181,,
30/11/2021,9:04:46 AM,1012.682,1.178,,
30/11/2021,9:04:47 AM,1013.827,1.145,,
30/11/2021,9:04:48 AM,1014.993,1.166,,
30/11/2021,9:04:50 AM,1016.166,1.173,,
30/11/2021,9:04:51 AM,1017.297,1.131,,
30/11/2021,9:04:52 AM,1018.461,1.164,,
30/11/2021,9:04:53 AM,1019.592,1.131,,
30/11/2021,9:04:54 AM,1020.723,1.131,,
30/11/2021,9:04:55 AM,1021.883,1.16,,
30/11/2021,9:04:57 AM,1023.058,1.175,,
30/11/2021,9:04:58 AM,1024.198,1.14,,
30/11/2021,9:04:59 AM,1025.369,1.171,,
30/11/2021,9:05:00 AM,1026.543,1.174,,
30/11/2021,9:05:01 AM,1027.653,1.11,,
30/11/2021,9:05:02 AM,1028.759,1.106,,
30/11/2021,9:05:03 AM,1029.876,1.117,,
30/11/2021,9:05:05 AM,1031.025,1.149,,
30/11/2021,9:05:06 AM,1032.153,1.128,,
30/11/2021,9:05:07 AM,1033.288,1.135,,
30/11/2021,9:05:08 AM,1034.401,1.113,,
30/11/2021,9:05:09 AM,1035.516,1.115,,
30/11/2021,9:05:10 AM,1036.621,1.105,,
30/11/2021,9:05:11 AM,1037.64,1.019,,
30/11/2021,9:05:12 AM,1038.677,1.037,,
30/11/2021,9:05:13 AM,1039.753,1.076,,
30/11/2021,9:05:14 AM,1040.82,1.067,,
30/11/2021,9:05:15 AM,1041.797,0.977,,
30/11/2021,9:05:16 AM,1042.739,0.942,,
30/11/2021,9:05:17 AM,1043.676,0.937,,
30/11/2021,9:05:18 AM,1044.603,0.927,,
30/11/2021,9:05:19 AM,1045.559,0.956,,
30/11/2021,9:05:20 AM,1046.582,1.023,,
30/11/2021,9:05:21 AM,1047.643,1.061,,
30/11/2021,9:05:22 AM,1048.794,1.151,,
30/11/2021,9:05:23 AM,1049.97,1.176,,
30/11/2021,9:05:25 AM,1051.242,1.272,,
30/11/2021,9:05:26 AM,1052.443,1.201,,
30/11/2021,9:05:27 AM,1053.674,1.231,,
30/11/2021,9:05:28 AM,1054.864,1.19,,
30/11/2021,9:05:30 AM,1056.008,1.144,,
30/11/2021,9:05:31 AM,1057.159,1.151,,
30/11/2021,9:05:32 AM,1058.266,1.107,,
30/11/2021,9:05:33 AM,1059.369,1.103,,
30/11/2021,9:05:34 AM,1060.495,1.126,,
30/11/2021,9:05:35 AM,1061.615,1.12,,
30/11/2021,9:05:36 AM,1062.692,1.077,,
30/11/2021,9:05:37 AM,1063.793,1.101,,
30/11/2021,9:05:38 AM,1064.919,1.126,,
30/11/2021,9:05:40 AM,1066.034,1.115,,
30/11/2021,9:05:41 AM,1067.131,1.097,,
30/11/2021,9:05:42 AM,1068.199,1.068,,
30/11/2021,9:05:43 AM,1069.294,1.095,,
30/11/2021,9:05:44 AM,1070.421,1.127,,
30/11/2021,9:05:45 AM,1071.615,1.194,,
30/11/2021,9:05:46 AM,1072.824,1.209,,
30/11/2021,9:05:48 AM,1074.043,1.219,,
30/11/2021,9:05:49 AM,1075.195,1.152,,
30/11/2021,9:05:50 AM,1076.291,1.096,,
30/11/2021,9:05:51 AM,1077.384,1.093,,
30/11/2021,9:05:52 AM,1078.449,1.065,,
30/11/2021,9:05:53 AM,1079.474,1.025,,
30/11/2021,9:05:54 AM,1080.495,1.021,,
30/11/2021,9:05:55 AM,1081.462,0.967,,
30/11/2021,9:05:56 AM,1082.405,0.943,,
30/11/2021,9:05:57 AM,1083.333,0.928,,
30/11/2021,9:05:58 AM,1084.24,0.907,,
30/11/2021,9:05:59 AM,1085.116,0.876,,
30/11/2021,9:06:00 AM,1086.004,0.888,,
30/11/2021,9:06:00 AM,1086.914,0.91,,
30/11/2021,9:06:01 AM,1087.855,0.941,,
30/11/2021,9:06:02 AM,1088.8,0.945,,
30/11/2021,9:06:03 AM,1089.742,0.942,,
30/11/2021,9:06:04 AM,1090.69,0.948,,
30/11/2021,9:06:06 AM,1092.533,0.917,,
30/11/2021,9:06:07 AM,1093.413,0.88,,
30/11/2021,9:06:08 AM,1094.284,0.871,,
30/11/2021,9:06:09 AM,1095.147,0.863,,
30/11/2021,9:06:10 AM,1096.805,0.859,,
30/11/2021,9:06:13 AM,1099.573,0.861,,
30/11/2021,9:06:15 AM,1101.52,0.865,,
30/11/2021,9:06:16 AM,1102.391,0.871,,
30/11/2021,9:06:17 AM,1103.259,0.868,,
30/11/2021,9:06:18 AM,1104.112,0.853,,
30/11/2021,9:06:18 AM,1104.998,0.886,,
30/11/2021,9:06:19 AM,1105.871,0.873,,
30/11/2021,9:06:20 AM,1106.77,0.899,,
30/11/2021,9:06:21 AM,1107.696,0.926,,
30/11/2021,9:06:22 AM,1108.641,0.945,,
30/11/2021,9:06:23 AM,1109.646,1.005,,
30/11/2021,9:06:24 AM,1110.671,1.025,,
30/11/2021,9:06:25 AM,1111.668,0.997,,
30/11/2021,9:06:26 AM,1112.762,1.094,,
30/11/2021,9:06:27 AM,1113.852,1.09,,
30/11/2021,9:06:28 AM,1114.881,1.029,,
30/11/2021,9:06:29 AM,1115.818,0.937,,
30/11/2021,9:06:30 AM,1116.741,0.923,,
30/11/2021,9:06:31 AM,1117.681,0.94,,
30/11/2021,9:06:32 AM,1118.714,1.033,,
30/11/2021,9:06:33 AM,1119.89,1.176,,
30/11/2021,9:06:35 AM,1121.199,1.239,,
30/11/2021,9:06:36 AM,1122.476,1.229,,
30/11/2021,9:06:37 AM,1123.67,1.194,,
30/11/2021,9:06:38 AM,1124.82,1.15,,
30/11/2021,9:06:39 AM,1125.864,1.044,,
30/11/2021,9:06:40 AM,1126.841,0.977,,
30/11/2021,9:06:41 AM,1127.789,0.948,,
30/11/2021,9:06:42 AM,1128.719,0.93,,
30/11/2021,9:06:43 AM,1129.61,0.891,,
30/11/2021,9:06:44 AM,1130.482,0.872,,
30/11/2021,9:06:45 AM,1131.372,0.89,,
30/11/2021,9:06:46 AM,1132.327,0.955,,
30/11/2021,9:06:47 AM,1133.263,0.936,,
30/11/2021,9:06:48 AM,1134.327,1.064,,
30/11/2021,9:06:49 AM,1135.482,1.155,,
30/11/2021,9:06:50 AM,1136.571,1.089,,
30/11/2021,9:06:51 AM,1137.644,1.073,,
30/11/2021,9:06:52 AM,1138.61,0.966,,
30/11/2021,9:06:53 AM,1139.546,0.936,,
30/11/2021,9:06:54 AM,1140.42,0.874,,
30/11/2021,9:06:55 AM,1141.292,0.872,,
30/11/2021,9:06:56 AM,1142.169,0.877,,
30/11/2021,9:06:57 AM,1143.051,0.882,,
30/11/2021,9:06:57 AM,1143.922,0.871,,
30/11/2021,9:06:58 AM,1144.834,0.912,,
30/11/2021,9:06:59 AM,1145.786,0.952,,
30/11/2021,9:07:00 AM,1146.785,0.999,,
30/11/2021,9:07:01 AM,1147.752,0.967,,
30/11/2021,9:07:02 AM,1148.758,1.006,,
30/11/2021,9:07:03 AM,1149.802,1.044,,
30/11/2021,9:07:04 AM,1150.841,1.039,,
30/11/2021,9:07:05 AM,1151.865,1.024,,
30/11/2021,9:07:06 AM,1152.894,1.029,,
30/11/2021,9:07:07 AM,1153.873,0.979,,
30/11/2021,9:07:08 AM,1154.82,0.947,,
30/11/2021,9:07:09 AM,1155.734,0.914,,
30/11/2021,9:07:10 AM,1156.686,0.952,,
30/11/2021,9:07:11 AM,1157.636,0.95,,
30/11/2021,9:07:12 AM,1158.596,0.96,,
30/11/2021,9:07:13 AM,1159.569,0.973,,
30/11/2021,9:07:14 AM,1160.498,0.929,,
30/11/2021,9:07:15 AM,1161.387,0.889,,
30/11/2021,9:07:16 AM,1162.278,0.891,,
30/11/2021,9:07:17 AM,1163.175,0.897,,
30/11/2021,9:07:18 AM,1164.062,0.887,,
30/11/2021,9:07:18 AM,1164.926,0.864,,
30/11/2021,9:07:19 AM,1165.776,0.85,,
30/11/2021,9:07:20 AM,1166.617,0.841,,
30/11/2021,9:07:21 AM,1167.451,0.834,,
30/11/2021,9:07:22 AM,1168.338,0.887,,
30/11/2021,9:07:23 AM,1169.258,0.92,,
30/11/2021,9:07:24 AM,1170.2,0.942,,
30/11/2021,9:07:25 AM,1171.196,0.996,,
30/11/2021,9:07:26 AM,1172.185,0.989,,
30/11/2021,9:07:27 AM,1173.265,1.08,,
30/11/2021,9:07:28 AM,1174.365,1.1,,
30/11/2021,9:07:29 AM,1175.435,1.07,,
30/11/2021,9:07:30 AM,1176.508,1.073,,
30/11/2021,9:07:31 AM,1177.597,1.089,,
30/11/2021,9:07:32 AM,1178.644,1.047,,
30/11/2021,9:07:33 AM,1179.793,1.149,,
30/11/2021,9:07:34 AM,1180.937,1.144,,
30/11/2021,9:07:36 AM,1182.119,1.182,,
30/11/2021,9:07:37 AM,1183.377,1.258,,
30/11/2021,9:07:38 AM,1184.605,1.228,,
30/11/2021,9:07:39 AM,1185.802,1.197,,
30/11/2021,9:07:40 AM,1186.951,1.149,,
30/11/2021,9:07:42 AM,1188.025,1.074,,
30/11/2021,9:07:43 AM,1189.111,1.086,,
30/11/2021,9:07:44 AM,1190.103,0.992,,
30/11/2021,9:07:45 AM,1191.048,0.945,,
30/11/2021,9:07:46 AM,1192.03,0.982,,
30/11/2021,9:07:47 AM,1193.007,0.977,,
30/11/2021,9:07:48 AM,1194.125,1.118,,
30/11/2021,9:07:49 AM,1195.381,1.256,,
30/11/2021,9:07:50 AM,1196.582,1.201,,
30/11/2021,9:07:51 AM,1197.76,1.178,,
30/11/2021,9:07:52 AM,1198.83,1.07,,
30/11/2021,9:07:53 AM,1199.769,0.939,,
30/11/2021,9:07:54 AM,1200.706,0.937,,
30/11/2021,9:07:55 AM,1201.647,0.941,,
30/11/2021,9:07:56 AM,1202.555,0.908,,
30/11/2021,9:07:57 AM,1203.499,0.944,,
30/11/2021,9:07:58 AM,1204.467,0.968,,
30/11/2021,9:07:59 AM,1205.409,0.942,,
30/11/2021,9:08:00 AM,1206.356,0.947,,
30/11/2021,9:08:01 AM,1207.328,0.972,,
30/11/2021,9:08:02 AM,1208.261,0.933,,
30/11/2021,9:08:03 AM,1209.161,0.9,,
30/11/2021,9:08:04 AM,1210.091,0.93,,
30/11/2021,9:08:05 AM,1211.004,0.913,,
30/11/2021,9:08:05 AM,1211.894,0.89,,
30/11/2021,9:08:06 AM,1212.804,0.91,,
30/11/2021,9:08:07 AM,1213.758,0.954,,
30/11/2021,9:08:08 AM,1214.709,0.951,,
30/11/2021,9:08:09 AM,1215.689,0.98,,
30/11/2021,9:08:10 AM,1216.649,0.96,,
30/11/2021,9:08:11 AM,1217.68,1.031,,
30/11/2021,9:08:12 AM,1218.675,0.995,,
30/11/2021,9:08:13 AM,1219.676,1.001,,
30/11/2021,9:08:14 AM,1220.674,0.998,,
30/11/2021,9:08:15 AM,1221.644,0.97,,
30/11/2021,9:08:16 AM,1222.538,0.894,,
30/11/2021,9:08:17 AM,1223.43,0.892,,
30/11/2021,9:08:18 AM,1224.339,0.909,,
30/11/2021,9:08:19 AM,1225.26,0.921,,
30/11/2021,9:08:20 AM,1226.228,0.968,,
30/11/2021,9:08:21 AM,1227.276,1.048,,
30/11/2021,9:08:22 AM,1228.346,1.07,,
30/11/2021,9:08:23 AM,1229.473,1.127,,
30/11/2021,9:08:24 AM,1230.532,1.059,,
30/11/2021,9:08:25 AM,1231.52,0.988,,
30/11/2021,9:08:26 AM,1232.509,0.989,,
30/11/2021,9:08:27 AM,1233.492,0.983,,
30/11/2021,9:08:28 AM,1234.543,1.051,,
30/11/2021,9:08:29 AM,1235.62,1.077,,
30/11/2021,9:08:30 AM,1236.796,1.176,,
30/11/2021,9:08:31 AM,1237.964,1.168,,
30/11/2021,9:08:33 AM,1239.04,1.076,,
